season,week,game_type,home_team,away_team,home_score,away_score,result,elo_local_pre,elo_visita_pre,prob_local,elo_local_post,elo_visita_post
2016,7,REG,JAX,LV,16.0,33.0,-17.0,1422.02,1479.85,0.5103,1411.82,1490.05
2016,7,REG,KC,NO,27.0,21.0,6.0,1549.72,1480.44,0.6842,1556.04,1474.12
2016,7,REG,MIA,BUF,28.0,25.0,3.0,1459.98,1522.66,0.5033,1469.92,1512.73
2016,7,REG,NYJ,BAL,24.0,16.0,8.0,1473.38,1478.92,0.5847,1481.68,1470.61
2016,7,REG,PHI,MIN,21.0,10.0,11.0,1505.72,1564.27,0.5093,1515.54,1554.45
2016,7,REG,TEN,IND,26.0,34.0,-8.0,1415.98,1497.18,0.4767,1406.44,1506.71
2016,7,REG,ATL,LAC,30.0,33.0,-3.0,1509.72,1451.37,0.6704,1496.31,1464.78
2016,7,REG,SF,TB,17.0,34.0,-17.0,1453.03,1439.4,0.6113,1440.81,1451.62
2016,7,REG,PIT,NE,16.0,27.0,-11.0,1556.08,1598.92,0.5318,1545.44,1609.56
2016,7,REG,ARI,SEA,6.0,6.0,0.0,1555.95,1585.45,0.5509,1554.94,1586.47
2016,7,REG,DEN,HOU,27.0,9.0,18.0,1591.47,1515.36,0.6926,1597.62,1509.21
2016,8,REG,TEN,JAX,36.0,22.0,14.0,1406.44,1411.82,0.585,1414.74,1403.52
2016,8,REG,CIN,WAS,27.0,27.0,0.0,1534.62,1489.39,0.6535,1531.55,1492.46
2016,8,REG,BUF,NE,25.0,41.0,-16.0,1512.73,1609.56,0.4543,1503.64,1618.64
2016,8,REG,CAR,ARI,30.0,20.0,10.0,1529.29,1554.94,0.5564,1538.16,1546.06
2016,8,REG,CLE,NYJ,28.0,31.0,-3.0,1380.85,1481.68,0.4486,1371.88,1490.65
2016,8,REG,HOU,DET,20.0,13.0,7.0,1509.21,1508.4,0.5936,1517.34,1500.27
2016,8,REG,IND,KC,14.0,30.0,-16.0,1506.71,1556.04,0.5225,1496.26,1566.49
2016,8,REG,NO,SEA,25.0,20.0,5.0,1474.12,1586.47,0.4323,1485.47,1575.12
2016,8,REG,TB,LV,24.0,30.0,-6.0,1451.62,1490.05,0.5382,1440.86,1500.82
2016,8,REG,DEN,LAC,27.0,19.0,8.0,1597.62,1464.78,0.7575,1602.47,1459.93
2016,8,REG,ATL,GB,33.0,32.0,1.0,1496.31,1552.07,0.5133,1506.05,1542.34
2016,8,REG,DAL,PHI,29.0,23.0,6.0,1515.53,1515.54,0.5925,1523.68,1507.39
2016,8,REG,CHI,MIN,20.0,10.0,10.0,1424.09,1554.45,0.407,1435.95,1542.6
2016,9,REG,TB,ATL,28.0,43.0,-15.0,1440.86,1506.05,0.4997,1430.87,1516.04
2016,9,REG,BAL,PIT,21.0,14.0,7.0,1470.61,1545.44,0.4859,1480.9,1535.16
2016,9,REG,CLE,DAL,10.0,35.0,-25.0,1371.88,1523.68,0.3776,1364.32,1531.23
2016,9,REG,KC,JAX,19.0,14.0,5.0,1566.49,1403.52,0.7879,1570.73,1399.27
2016,9,REG,MIA,NYJ,27.0,23.0,4.0,1469.92,1490.65,0.5634,1478.65,1481.92
2016,9,REG,MIN,DET,16.0,22.0,-6.0,1542.6,1500.27,0.6497,1529.6,1513.27
2016,9,REG,NYG,PHI,28.0,23.0,5.0,1483.8,1507.39,0.5593,1492.62,1498.57
2016,9,REG,LA,CAR,10.0,13.0,-3.0,1475.08,1538.16,0.5028,1465.03,1548.22
2016,9,REG,SF,NO,23.0,41.0,-18.0,1440.81,1485.47,0.5292,1430.22,1496.06
2016,9,REG,GB,IND,26.0,31.0,-5.0,1542.34,1496.26,0.6546,1529.25,1509.35
2016,9,REG,LAC,TEN,43.0,35.0,8.0,1459.93,1414.74,0.6535,1466.86,1407.81
2016,9,REG,LV,DEN,30.0,20.0,10.0,1500.82,1602.47,0.4474,1511.87,1591.42
2016,9,REG,SEA,BUF,31.0,25.0,6.0,1575.12,1503.64,0.6869,1581.38,1497.38
2016,10,REG,BAL,CLE,28.0,7.0,21.0,1480.9,1364.32,0.7399,1486.1,1359.12
2016,10,REG,CAR,KC,17.0,20.0,-3.0,1548.22,1570.73,0.5608,1537.0,1581.95
2016,10,REG,JAX,HOU,21.0,24.0,-3.0,1399.27,1517.34,0.4242,1390.79,1525.82
2016,10,REG,NO,DEN,23.0,25.0,-2.0,1496.06,1591.42,0.4564,1486.93,1600.55
2016,10,REG,NYJ,LA,6.0,9.0,-3.0,1481.92,1465.03,0.6157,1469.61,1477.34
2016,10,REG,PHI,ATL,24.0,15.0,9.0,1498.57,1516.04,0.568,1507.21,1507.4
2016,10,REG,TB,CHI,36.0,10.0,26.0,1430.87,1435.95,0.5854,1439.16,1427.66
2016,10,REG,TEN,GB,47.0,25.0,22.0,1407.81,1529.25,0.4195,1419.42,1517.64
2016,10,REG,WAS,MIN,26.0,20.0,6.0,1492.46,1529.6,0.54,1501.66,1520.4
2016,10,REG,LAC,MIA,24.0,31.0,-7.0,1466.86,1478.65,0.576,1455.34,1490.17
2016,10,REG,ARI,SF,23.0,20.0,3.0,1546.06,1430.22,0.739,1551.28,1425.01
2016,10,REG,PIT,DAL,30.0,35.0,-5.0,1535.16,1531.23,0.5979,1523.2,1543.19
2016,10,REG,NE,SEA,24.0,31.0,-7.0,1618.64,1581.38,0.6431,1605.78,1594.24
2016,10,REG,NYG,CIN,21.0,20.0,1.0,1492.62,1531.55,0.5374,1501.87,1522.3
2016,11,REG,CAR,NO,23.0,20.0,3.0,1537.0,1486.93,0.6598,1543.8,1480.13
2016,11,REG,CIN,BUF,12.0,16.0,-4.0,1522.3,1497.38,0.6266,1509.77,1509.91
2016,11,REG,CLE,PIT,9.0,24.0,-15.0,1359.12,1523.2,0.3612,1351.9,1530.43
2016,11,REG,DAL,BAL,27.0,17.0,10.0,1543.19,1486.1,0.6688,1549.81,1479.48
2016,11,REG,DET,JAX,26.0,19.0,7.0,1513.27,1390.79,0.7463,1518.34,1385.72
2016,11,REG,IND,TEN,24.0,17.0,7.0,1509.35,1419.42,0.7093,1515.17,1413.61
2016,11,REG,KC,TB,17.0,19.0,-2.0,1581.95,1439.16,0.7678,1566.59,1454.52
2016,11,REG,MIN,ARI,30.0,24.0,6.0,1520.4,1551.28,0.5489,1529.42,1542.26
2016,11,REG,NYG,CHI,22.0,16.0,6.0,1501.87,1427.66,0.6903,1508.06,1421.46
2016,11,REG,LA,MIA,10.0,14.0,-4.0,1477.34,1490.17,0.5745,1465.85,1501.66
2016,11,REG,SEA,PHI,26.0,15.0,11.0,1594.24,1507.21,0.7058,1600.12,1501.33
2016,11,REG,SF,NE,17.0,30.0,-13.0,1425.01,1605.78,0.3393,1418.22,1612.57
2016,11,REG,WAS,GB,42.0,24.0,18.0,1501.66,1517.64,0.5701,1510.26,1509.04
2016,11,REG,LV,HOU,27.0,20.0,7.0,1511.87,1525.82,0.5729,1520.41,1517.28
2016,12,REG,DET,MIN,16.0,13.0,3.0,1518.34,1529.42,0.577,1526.8,1520.96
2016,12,REG,DAL,WAS,31.0,26.0,5.0,1549.81,1510.26,0.6461,1556.89,1503.18
2016,12,REG,IND,PIT,7.0,28.0,-21.0,1515.17,1530.43,0.5711,1503.75,1541.85
2016,12,REG,ATL,ARI,38.0,19.0,19.0,1507.4,1542.26,0.5433,1516.54,1533.13
2016,12,REG,BAL,CIN,19.0,14.0,5.0,1479.48,1509.77,0.5498,1488.48,1500.76
2016,12,REG,BUF,JAX,28.0,21.0,7.0,1509.91,1385.72,0.7482,1514.95,1380.68
2016,12,REG,CHI,TEN,21.0,27.0,-6.0,1421.46,1413.61,0.6033,1409.39,1425.67
2016,12,REG,CLE,NYG,13.0,27.0,-14.0,1351.9,1508.06,0.3717,1344.46,1515.5
2016,12,REG,HOU,LAC,13.0,21.0,-8.0,1517.28,1455.34,0.675,1503.78,1468.84
2016,12,REG,MIA,SF,31.0,24.0,7.0,1501.66,1418.22,0.7015,1507.63,1412.25
2016,12,REG,NO,LA,49.0,21.0,28.0,1480.13,1465.85,0.6121,1487.88,1458.09
2016,12,REG,TB,SEA,14.0,5.0,9.0,1454.52,1600.12,0.386,1466.8,1587.84
2016,12,REG,NYJ,NE,17.0,22.0,-5.0,1469.61,1612.57,0.3897,1461.81,1620.36
2016,12,REG,LV,CAR,35.0,32.0,3.0,1520.41,1543.8,0.5596,1529.22,1535.0
2016,12,REG,DEN,KC,27.0,30.0,-3.0,1600.55,1566.59,0.6387,1587.77,1579.36
2016,12,REG,PHI,GB,13.0,27.0,-14.0,1501.33,1509.04,0.5817,1489.7,1520.67
2016,13,REG,MIN,DAL,15.0,17.0,-2.0,1520.96,1556.89,0.5417,1510.13,1567.73
2016,13,REG,ATL,KC,28.0,29.0,-1.0,1516.54,1579.36,0.5031,1506.47,1589.43
2016,13,REG,BAL,MIA,38.0,6.0,32.0,1488.48,1507.63,0.5656,1497.17,1498.94
2016,13,REG,CHI,SF,26.0,6.0,20.0,1409.39,1412.25,0.5885,1417.62,1404.02
2016,13,REG,CIN,PHI,32.0,14.0,18.0,1500.76,1489.7,0.6078,1508.61,1481.85
2016,13,REG,GB,HOU,21.0,13.0,8.0,1520.67,1503.78,0.6157,1528.36,1496.09
2016,13,REG,JAX,DEN,10.0,20.0,-10.0,1380.68,1587.77,0.3062,1374.56,1593.9
2016,13,REG,NE,LA,26.0,10.0,16.0,1620.36,1458.09,0.7872,1624.62,1453.84
2016,13,REG,NO,DET,13.0,28.0,-15.0,1487.88,1526.8,0.5375,1477.13,1537.55
2016,13,REG,LV,BUF,38.0,24.0,14.0,1529.22,1514.95,0.6121,1536.97,1507.19
2016,13,REG,ARI,WAS,31.0,23.0,8.0,1533.13,1503.18,0.6333,1540.46,1495.85
2016,13,REG,PIT,NYG,24.0,14.0,10.0,1541.85,1515.5,0.6285,1549.28,1508.07
2016,13,REG,LAC,TB,21.0,28.0,-7.0,1468.84,1466.8,0.5953,1456.93,1478.7
2016,13,REG,SEA,CAR,40.0,7.0,33.0,1587.84,1535.0,0.6634,1594.58,1528.26
2016,13,REG,NYJ,IND,10.0,41.0,-31.0,1461.81,1503.75,0.5331,1451.15,1514.41
2016,14,REG,KC,LV,21.0,13.0,8.0,1589.43,1536.97,0.6629,1596.17,1530.23
2016,14,REG,BUF,PIT,20.0,27.0,-7.0,1507.19,1549.28,0.5329,1496.53,1559.94
2016,14,REG,CAR,LAC,28.0,16.0,12.0,1528.26,1456.93,0.6867,1534.53,1450.67
2016,14,REG,CLE,CIN,10.0,23.0,-13.0,1344.46,1508.61,0.3611,1337.24,1515.83
2016,14,REG,DET,CHI,20.0,17.0,3.0,1537.55,1417.62,0.7436,1542.68,1412.5
2016,14,REG,IND,HOU,17.0,22.0,-5.0,1514.41,1496.09,0.6177,1502.06,1508.45
2016,14,REG,JAX,MIN,16.0,25.0,-9.0,1374.56,1510.13,0.3998,1366.56,1518.12
2016,14,REG,MIA,ARI,26.0,23.0,3.0,1498.94,1540.46,0.5337,1508.27,1531.14
2016,14,REG,PHI,WAS,22.0,27.0,-5.0,1481.85,1495.85,0.5729,1470.39,1507.3
2016,14,REG,TEN,DEN,13.0,10.0,3.0,1425.67,1593.9,0.3557,1438.56,1581.01
2016,14,REG,SF,NYJ,17.0,23.0,-6.0,1404.02,1451.15,0.5257,1393.51,1461.67
2016,14,REG,GB,SEA,38.0,10.0,28.0,1528.36,1594.58,0.4982,1538.39,1584.54
2016,14,REG,LA,ATL,14.0,42.0,-28.0,1453.84,1506.47,0.5178,1443.48,1516.83
2016,14,REG,TB,NO,16.0,11.0,5.0,1478.7,1477.13,0.5946,1486.81,1469.03
2016,14,REG,NYG,DAL,10.0,7.0,3.0,1508.07,1567.73,0.5077,1517.91,1557.88
2016,14,REG,NE,BAL,30.0,23.0,7.0,1624.62,1497.17,0.7517,1629.58,1492.2
2016,15,REG,SEA,LA,24.0,3.0,21.0,1584.54,1443.48,0.7661,1589.22,1438.8
2016,15,REG,NYJ,MIA,13.0,34.0,-21.0,1461.67,1508.27,0.5265,1451.14,1518.8
2016,15,REG,BAL,PHI,27.0,26.0,1.0,1492.2,1470.39,0.6224,1499.75,1462.84
2016,15,REG,BUF,CLE,33.0,13.0,20.0,1496.53,1337.24,0.7843,1500.85,1332.93
2016,15,REG,CHI,GB,27.0,30.0,-3.0,1412.5,1538.39,0.4132,1404.23,1546.66
2016,15,REG,CIN,PIT,20.0,24.0,-4.0,1515.83,1559.94,0.53,1505.23,1570.54
2016,15,REG,HOU,JAX,21.0,20.0,1.0,1508.45,1366.56,0.7669,1513.11,1361.9
2016,15,REG,KC,TEN,17.0,19.0,-2.0,1596.17,1438.56,0.7827,1580.51,1454.22
2016,15,REG,MIN,IND,6.0,34.0,-28.0,1518.12,1502.06,0.6146,1505.83,1514.35
2016,15,REG,NYG,DET,17.0,6.0,11.0,1517.91,1542.68,0.5576,1526.76,1533.83
2016,15,REG,ARI,NO,41.0,48.0,-7.0,1531.14,1469.03,0.6752,1517.63,1482.53
2016,15,REG,ATL,SF,41.0,13.0,28.0,1516.83,1393.51,0.7473,1521.88,1388.45
2016,15,REG,DEN,NE,3.0,16.0,-13.0,1581.01,1629.58,0.5236,1570.54,1640.06
2016,15,REG,LAC,LV,16.0,19.0,-3.0,1450.67,1530.23,0.4791,1441.09,1539.81
2016,15,REG,DAL,TB,26.0,20.0,6.0,1557.88,1486.81,0.6864,1564.15,1480.54
2016,15,REG,WAS,CAR,15.0,26.0,-11.0,1507.3,1534.53,0.5541,1496.22,1545.61
2016,16,REG,PHI,NYG,24.0,19.0,5.0,1462.84,1526.76,0.5016,1472.81,1516.79
2016,16,REG,BUF,MIA,31.0,34.0,-3.0,1500.85,1518.8,0.5673,1489.5,1530.14
2016,16,REG,CAR,ATL,16.0,33.0,-17.0,1545.61,1521.88,0.625,1533.11,1534.38
2016,16,REG,CHI,WAS,21.0,41.0,-20.0,1404.23,1496.22,0.4612,1395.01,1505.45
2016,16,REG,CLE,LAC,20.0,17.0,3.0,1332.93,1441.09,0.4382,1344.16,1429.85
2016,16,REG,GB,MIN,38.0,25.0,13.0,1546.66,1505.83,0.6478,1553.7,1498.79
2016,16,REG,JAX,TEN,38.0,17.0,21.0,1361.9,1454.22,0.4608,1372.68,1443.43
2016,16,REG,NE,NYJ,41.0,3.0,38.0,1640.06,1451.14,0.8118,1643.82,1447.37
2016,16,REG,LV,IND,33.0,25.0,8.0,1539.81,1514.35,0.6273,1547.27,1506.89
2016,16,REG,LA,SF,21.0,22.0,-1.0,1438.8,1388.45,0.6602,1425.6,1401.65
2016,16,REG,NO,TB,31.0,24.0,7.0,1482.53,1480.54,0.5952,1490.63,1472.44
2016,16,REG,SEA,ARI,31.0,34.0,-3.0,1589.22,1517.63,0.687,1575.48,1531.37
2016,16,REG,HOU,CIN,12.0,10.0,2.0,1513.11,1505.23,0.6034,1521.04,1497.3
2016,16,REG,PIT,BAL,31.0,27.0,4.0,1570.54,1499.75,0.686,1576.82,1493.47
2016,16,REG,KC,DEN,33.0,10.0,23.0,1580.51,1570.54,0.6063,1588.39,1562.66
2016,16,REG,DAL,DET,42.0,21.0,21.0,1564.15,1533.83,0.6338,1571.48,1526.51
2016,17,REG,CIN,BAL,27.0,10.0,17.0,1497.3,1493.47,0.5978,1505.34,1485.43
2016,17,REG,IND,JAX,24.0,20.0,4.0,1506.89,1372.68,0.7589,1511.72,1367.86
2016,17,REG,MIA,NE,14.0,35.0,-21.0,1530.14,1643.82,0.4304,1521.53,1652.43
2016,17,REG,MIN,CHI,38.0,10.0,28.0,1498.79,1395.01,0.7254,1504.28,1389.51
2016,17,REG,NYJ,BUF,30.0,10.0,20.0,1447.37,1489.5,0.5329,1456.71,1480.16
2016,17,REG,PHI,DAL,27.0,13.0,14.0,1472.81,1571.48,0.4517,1483.78,1560.51
2016,17,REG,PIT,CLE,27.0,24.0,3.0,1576.82,1344.16,0.8473,1579.87,1341.11
2016,17,REG,TB,CAR,17.0,16.0,1.0,1472.44,1533.11,0.5062,1482.32,1523.24
2016,17,REG,TEN,HOU,24.0,17.0,7.0,1443.43,1521.04,0.4819,1453.79,1510.68
2016,17,REG,ATL,NO,38.0,32.0,6.0,1534.38,1490.63,0.6516,1541.35,1483.66
2016,17,REG,DEN,LV,24.0,6.0,18.0,1562.66,1547.27,0.6137,1570.39,1539.54
2016,17,REG,LA,ARI,6.0,44.0,-38.0,1425.6,1531.37,0.4416,1416.77,1540.2
2016,17,REG,LAC,KC,27.0,37.0,-10.0,1429.85,1588.39,0.3685,1422.48,1595.76
2016,17,REG,SF,SEA,23.0,25.0,-2.0,1401.65,1575.48,0.3483,1394.69,1582.45
2016,17,REG,WAS,NYG,10.0,19.0,-9.0,1505.45,1516.79,0.5766,1493.91,1528.32
2016,17,REG,DET,GB,24.0,31.0,-7.0,1526.51,1553.7,0.5542,1515.42,1564.79
2016,18,WC,HOU,LV,27.0,14.0,13.0,1510.68,1539.54,0.5518,1519.64,1530.58
2016,18,WC,SEA,DET,26.0,6.0,20.0,1582.45,1515.42,0.6814,1588.82,1509.05
2016,18,WC,PIT,MIA,30.0,12.0,18.0,1579.87,1521.53,0.6704,1586.46,1514.94
2016,18,WC,GB,NYG,38.0,13.0,25.0,1564.79,1528.32,0.642,1571.95,1521.16
2016,19,DIV,ATL,SEA,36.0,20.0,16.0,1541.35,1588.82,0.5252,1550.85,1579.32
2016,19,DIV,NE,HOU,34.0,16.0,18.0,1652.43,1519.64,0.7574,1657.28,1514.79
2016,19,DIV,DAL,GB,31.0,34.0,-3.0,1560.51,1571.95,0.5765,1548.98,1583.48
2016,19,DIV,KC,PIT,16.0,18.0,-2.0,1595.76,1586.46,0.6053,1583.65,1598.57
2016,20,CON,ATL,GB,44.0,21.0,23.0,1550.85,1583.48,0.5465,1559.92,1574.4
2016,20,CON,NE,PIT,36.0,17.0,19.0,1657.28,1598.57,0.6709,1663.86,1591.99
2016,21,SB,ATL,NE,28.0,34.0,-6.0,1559.92,1663.86,0.4442,1551.03,1672.75
2017,1,REG,NE,KC,27.0,42.0,-15.0,1615.16,1555.77,0.6717,1601.73,1569.2
2017,1,REG,BUF,NYJ,21.0,12.0,9.0,1486.77,1471.14,0.614,1494.49,1463.42
2017,1,REG,CHI,ATL,17.0,23.0,-6.0,1426.34,1534.02,0.4389,1417.57,1542.8
2017,1,REG,CIN,BAL,0.0,20.0,-20.0,1503.56,1490.29,0.6108,1491.34,1502.5
2017,1,REG,CLE,PIT,18.0,21.0,-3.0,1394.07,1561.32,0.357,1386.93,1568.46
2017,1,REG,DET,ARI,35.0,23.0,12.0,1506.03,1526.8,0.5633,1514.77,1518.07
2017,1,REG,HOU,JAX,7.0,29.0,-22.0,1509.86,1411.91,0.7187,1495.49,1426.28
2017,1,REG,TEN,LV,16.0,26.0,-10.0,1469.2,1520.38,0.5199,1458.8,1530.78
2017,1,REG,WAS,PHI,17.0,30.0,-13.0,1495.94,1489.18,0.6018,1483.91,1501.22
2017,1,REG,LA,IND,46.0,9.0,37.0,1444.51,1507.81,0.5024,1454.46,1497.86
2017,1,REG,GB,SEA,17.0,9.0,8.0,1549.6,1552.88,0.5879,1557.84,1544.64
2017,1,REG,SF,CAR,3.0,23.0,-20.0,1429.79,1515.49,0.4702,1420.39,1524.9
2017,1,REG,DAL,NYG,19.0,3.0,16.0,1532.65,1514.11,0.618,1540.29,1506.47
2017,1,REG,MIN,NO,29.0,19.0,10.0,1502.85,1489.1,0.6114,1510.62,1481.33
2017,1,REG,DEN,LAC,24.0,21.0,3.0,1546.93,1448.32,0.7195,1552.54,1442.71
2017,2,REG,CIN,HOU,9.0,13.0,-4.0,1491.34,1495.49,0.5867,1479.61,1507.22
2017,2,REG,BAL,CLE,24.0,10.0,14.0,1502.5,1386.93,0.7387,1507.73,1381.71
2017,2,REG,CAR,BUF,9.0,3.0,6.0,1524.9,1494.49,0.6339,1532.22,1487.17
2017,2,REG,IND,ARI,13.0,16.0,-3.0,1497.86,1518.07,0.5641,1486.58,1529.35
2017,2,REG,JAX,TEN,16.0,37.0,-21.0,1426.28,1458.8,0.5466,1415.35,1469.73
2017,2,REG,KC,PHI,27.0,20.0,7.0,1569.2,1501.22,0.6825,1575.55,1494.87
2017,2,REG,NO,NE,20.0,36.0,-16.0,1481.33,1601.73,0.4209,1472.91,1610.15
2017,2,REG,PIT,MIN,26.0,9.0,17.0,1568.46,1510.62,0.6698,1575.07,1504.02
2017,2,REG,TB,CHI,29.0,7.0,22.0,1488.21,1417.57,0.6859,1494.49,1411.28
2017,2,REG,LAC,MIA,17.0,19.0,-2.0,1442.71,1509.96,0.4968,1432.77,1519.9
2017,2,REG,LV,NYJ,45.0,20.0,25.0,1530.78,1463.42,0.6818,1537.15,1457.06
2017,2,REG,DEN,DAL,42.0,17.0,25.0,1552.54,1540.29,0.6094,1560.35,1532.48
2017,2,REG,LA,WAS,20.0,27.0,-7.0,1454.46,1483.91,0.551,1443.44,1494.93
2017,2,REG,SEA,SF,12.0,9.0,3.0,1544.64,1420.39,0.7483,1549.68,1415.35
2017,2,REG,ATL,GB,34.0,23.0,11.0,1542.8,1557.84,0.5714,1551.37,1549.27
2017,2,REG,NYG,DET,10.0,24.0,-14.0,1506.47,1514.77,0.5809,1494.85,1526.38
2017,3,REG,SF,LA,39.0,41.0,-2.0,1415.35,1443.44,0.5529,1404.29,1454.5
2017,3,REG,BUF,DEN,26.0,16.0,10.0,1487.17,1560.35,0.4882,1497.41,1550.11
2017,3,REG,CAR,NO,13.0,34.0,-21.0,1532.22,1472.91,0.6716,1518.79,1486.35
2017,3,REG,CHI,PIT,23.0,17.0,6.0,1411.28,1575.07,0.3615,1424.05,1562.3
2017,3,REG,DET,ATL,26.0,30.0,-4.0,1526.38,1551.37,0.5573,1515.24,1562.52
2017,3,REG,IND,CLE,31.0,28.0,3.0,1486.58,1381.71,0.7267,1492.04,1376.24
2017,3,REG,MIN,TB,34.0,17.0,17.0,1504.02,1494.49,0.6056,1511.91,1486.61
2017,3,REG,NE,HOU,36.0,33.0,3.0,1610.15,1507.22,0.7245,1615.66,1501.71
2017,3,REG,NYJ,MIA,20.0,6.0,14.0,1457.06,1519.9,0.5031,1467.0,1509.96
2017,3,REG,PHI,NYG,27.0,24.0,3.0,1494.87,1494.85,0.5925,1503.02,1486.7
2017,3,REG,TEN,SEA,33.0,27.0,6.0,1469.73,1549.68,0.4785,1480.16,1539.25
2017,3,REG,GB,CIN,27.0,24.0,3.0,1549.27,1479.61,0.6846,1555.58,1473.3
2017,3,REG,LAC,KC,10.0,24.0,-14.0,1432.77,1575.55,0.3899,1424.98,1583.35
2017,3,REG,WAS,LV,27.0,10.0,17.0,1494.93,1537.15,0.5327,1504.27,1527.8
2017,3,REG,JAX,BAL,44.0,7.0,37.0,1415.35,1507.73,0.4607,1426.14,1496.94
2017,3,REG,ARI,DAL,17.0,28.0,-11.0,1529.35,1532.48,0.5881,1517.59,1544.24
2017,4,REG,GB,CHI,35.0,14.0,21.0,1555.58,1424.05,0.7561,1560.46,1419.17
2017,4,REG,ATL,BUF,17.0,23.0,-6.0,1562.52,1497.41,0.679,1548.94,1510.99
2017,4,REG,BAL,PIT,9.0,26.0,-17.0,1496.94,1562.3,0.4995,1486.95,1572.29
2017,4,REG,CLE,CIN,7.0,31.0,-24.0,1376.24,1473.3,0.454,1367.16,1482.38
2017,4,REG,DAL,LA,30.0,35.0,-5.0,1544.24,1454.5,0.709,1530.06,1468.68
2017,4,REG,HOU,TEN,57.0,14.0,43.0,1501.71,1480.16,0.622,1509.27,1472.6
2017,4,REG,MIN,DET,7.0,14.0,-7.0,1511.91,1515.24,0.5878,1500.15,1526.99
2017,4,REG,NE,CAR,30.0,33.0,-3.0,1615.66,1518.79,0.7174,1601.31,1533.13
2017,4,REG,NYJ,JAX,23.0,20.0,3.0,1467.0,1426.14,0.6478,1474.04,1419.09
2017,4,REG,ARI,SF,18.0,15.0,3.0,1517.59,1404.29,0.7362,1522.86,1399.02
2017,4,REG,LAC,PHI,24.0,26.0,-2.0,1424.98,1503.02,0.4812,1415.35,1512.65
2017,4,REG,TB,NYG,25.0,23.0,2.0,1486.61,1486.7,0.5923,1494.76,1478.55
2017,4,REG,DEN,LV,16.0,10.0,6.0,1550.11,1527.8,0.6231,1557.65,1520.26
2017,4,REG,SEA,IND,46.0,18.0,28.0,1539.25,1492.04,0.6561,1546.12,1485.17
2017,4,REG,MIA,NO,0.0,20.0,-20.0,1509.96,1486.35,0.6248,1497.46,1498.84
2017,4,REG,KC,WAS,29.0,20.0,9.0,1583.35,1504.27,0.6962,1589.43,1498.2
2017,5,REG,TB,NE,14.0,19.0,-5.0,1494.76,1601.31,0.4405,1485.95,1610.12
2017,5,REG,CIN,BUF,20.0,16.0,4.0,1482.38,1510.99,0.5522,1491.34,1502.03
2017,5,REG,CLE,NYJ,14.0,17.0,-3.0,1367.16,1474.04,0.44,1358.36,1482.84
2017,5,REG,DET,CAR,24.0,27.0,-3.0,1526.99,1533.13,0.5839,1515.32,1544.81
2017,5,REG,IND,SF,26.0,23.0,3.0,1485.17,1399.02,0.7048,1491.07,1393.11
2017,5,REG,MIA,TEN,16.0,10.0,6.0,1497.46,1472.6,0.6265,1504.93,1465.13
2017,5,REG,NYG,LAC,22.0,27.0,-5.0,1478.55,1415.35,0.6765,1465.02,1428.88
2017,5,REG,PHI,ARI,34.0,7.0,27.0,1512.65,1522.86,0.5782,1521.08,1514.43
2017,5,REG,PIT,JAX,9.0,30.0,-21.0,1572.29,1419.09,0.7783,1556.72,1434.66
2017,5,REG,LA,SEA,10.0,16.0,-6.0,1468.68,1546.12,0.4821,1459.04,1555.77
2017,5,REG,LV,BAL,17.0,30.0,-13.0,1520.26,1486.95,0.6378,1507.51,1499.71
2017,5,REG,DAL,GB,31.0,35.0,-4.0,1530.06,1560.46,0.5496,1519.07,1571.45
2017,5,REG,HOU,KC,34.0,42.0,-8.0,1509.27,1589.43,0.4782,1499.7,1598.99
2017,5,REG,CHI,MIN,17.0,20.0,-3.0,1419.17,1500.15,0.477,1409.63,1509.69
2017,6,REG,CAR,PHI,23.0,28.0,-5.0,1544.81,1521.08,0.625,1532.31,1533.58
2017,6,REG,ATL,MIA,17.0,20.0,-3.0,1548.94,1504.93,0.6519,1535.9,1517.97
2017,6,REG,BAL,CHI,24.0,27.0,-3.0,1499.71,1409.63,0.7094,1485.52,1423.82
2017,6,REG,HOU,CLE,33.0,17.0,16.0,1499.7,1358.36,0.7663,1504.38,1353.69
2017,6,REG,MIN,GB,23.0,10.0,13.0,1509.69,1571.45,0.5047,1519.6,1561.54
2017,6,REG,NO,DET,52.0,38.0,14.0,1498.84,1515.32,0.5694,1507.46,1506.7
2017,6,REG,NYJ,NE,17.0,24.0,-7.0,1482.84,1610.12,0.4113,1474.61,1618.35
2017,6,REG,WAS,SF,26.0,24.0,2.0,1498.2,1393.11,0.7269,1503.66,1387.65
2017,6,REG,ARI,TB,38.0,33.0,5.0,1514.43,1485.95,0.6314,1521.8,1478.58
2017,6,REG,JAX,LA,17.0,27.0,-10.0,1434.66,1459.04,0.5582,1423.5,1470.2
2017,6,REG,KC,PIT,13.0,19.0,-6.0,1598.99,1556.72,0.6496,1586.0,1569.71
2017,6,REG,LV,LAC,16.0,17.0,-1.0,1507.51,1428.88,0.6957,1493.59,1442.8
2017,6,REG,DEN,NYG,10.0,23.0,-13.0,1557.65,1465.02,0.7125,1543.4,1479.27
2017,6,REG,TEN,IND,36.0,22.0,14.0,1465.13,1491.07,0.556,1474.01,1482.19
2017,7,REG,LV,KC,31.0,30.0,1.0,1493.59,1586.0,0.4606,1504.38,1575.21
2017,7,REG,BUF,TB,30.0,27.0,3.0,1502.03,1478.58,0.6246,1509.54,1471.07
